CODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
H2012|Bains libres tous|Bains libres|Activités aquatiques|DCLVC de Beauport|Centre de loisirs Monseigneur-De Laval|Piscine centre de loisirs Monseigneur-De Laval|Arrondissement de Beauport|2, Rue Du Fargy, Québec (QC) G1E 5A9 |2012-01-03|2012-06-15|Vendredi|19:00:00|19:55:00
H2012|Aquajogging avancé|Aquajogging|Activités aquatiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-10|2012-06-19|Jeudi|18:00:00|19:00:00
H2012|Aquajogging avancé|Aquajogging|Activités aquatiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-10|2012-06-19|Mardi|17:30:00|18:30:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Lundi|19:00:00|19:55:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Samedi|14:30:00|16:25:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Dimanche|14:00:00|15:55:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Dimanche|18:00:00|18:55:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Mercredi|19:00:00|19:55:00
H2012|Bains libres / tous|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Vendredi|19:00:00|19:55:00
H2012|Bains libres - aînés|Bains libres|Activités aquatiques|DCLVC de Beauport|Centre de loisirs Monseigneur-De Laval|Piscine centre de loisirs Monseigneur-De Laval|Arrondissement de Beauport|2, Rue Du Fargy, Québec (QC) G1E 5A9 |2012-01-03|2012-06-15|Vendredi|15:00:00|15:55:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Lundi|20:00:00|20:55:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Dimanche|19:00:00|19:55:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Mercredi|20:00:00|20:55:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|École secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, Av Du Cénacle, Québec (QC) G1E 1B3 |2012-01-03|2012-06-15|Vendredi|20:00:00|20:55:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|Centre de loisirs Monseigneur-De Laval|Piscine centre de loisirs Monseigneur-De Laval|Arrondissement de Beauport|2, Rue Du Fargy, Québec (QC) G1E 5A9 |2012-01-03|2012-06-15|Lundi|12:30:00|13:25:00
H2012|Bains libres - adultes|Bains libres|Activités aquatiques|DCLVC de Beauport|Centre de loisirs Monseigneur-De Laval|Piscine centre de loisirs Monseigneur-De Laval|Arrondissement de Beauport|2, Rue Du Fargy, Québec (QC) G1E 5A9 |2012-01-03|2012-06-15|Mercredi|12:30:00|13:25:00
H2012|Compétition - Synchro-Élite|Événement spécial - Synchro-Élite|Événement spécial|Club de nage Synchro-Élite de Québec inc.|Centre Wilbrod-Bhérer|Centre Wilbrod-Bhérer  Lucien Flamand piscine int.|Arrondissement de La Cité-Limoilou|7, Rue Robert-Rumilly, Québec (QC) G1K 2K5 |2012-01-21|2012-01-22|Samedi|06:30:00|20:30:00
H2012|Compétition - Synchro-Élite|Événement spécial - Synchro-Élite|Événement spécial|Club de nage Synchro-Élite de Québec inc.|Centre Wilbrod-Bhérer|Centre Wilbrod-Bhérer  Lucien Flamand piscine int.|Arrondissement de La Cité-Limoilou|7, Rue Robert-Rumilly, Québec (QC) G1K 2K5 |2012-01-21|2012-01-22|Dimanche|06:30:00|16:30:00
H2012|Compétition - Synchro-Élite|Événement spécial - Synchro-Élite|Événement spécial|Club de nage Synchro-Élite de Québec inc.|Centre Wilbrod-Bhérer|Centre Wilbrod-Bhérer  Lucien Flamand piscine int.|Arrondissement de La Cité-Limoilou|7, Rue Robert-Rumilly, Québec (QC) G1K 2K5 |2012-03-05|2012-03-11|Jeudi|06:30:00|21:00:00
H2012|Compétition - Synchro-Élite|Événement spécial - Synchro-Élite|Événement spécial|Club de nage Synchro-Élite de Québec inc.|Centre Wilbrod-Bhérer|Centre Wilbrod-Bhérer  Lucien Flamand piscine int.|Arrondissement de La Cité-Limoilou|7, Rue Robert-Rumilly, Québec (QC) G1K 2K5 |2012-03-05|2012-03-11|Lundi|08:30:00|18:00:00
H2012|Compétition - Synchro-Élite|Événement spécial - Synchro-Élite|Événement spécial|Club de nage Synchro-Élite de Québec inc.|Centre Wilbrod-Bhérer|Centre Wilbrod-Bhérer  Lucien Flamand piscine int.|Arrondissement de La Cité-Limoilou|7, Rue Robert-Rumilly, Québec (QC) G1K 2K5 |2012-03-05|2012-03-11|Mardi|06:30:00|21:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Jeudi|09:30:00|15:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Lundi|09:30:00|13:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Lundi|14:00:00|15:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Mardi|09:30:00|15:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Mercredi|09:30:00|13:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Mercredi|14:00:00|15:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-27|2012-08-10|Vendredi|09:30:00|12:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine intérieure|Arrondissement des Rivières|3705, Av Chauveau, Québec (QC) G2C 1A3 |2012-06-25|2012-08-10|Jeudi|09:45:00|11:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine intérieure|Arrondissement des Rivières|3705, Av Chauveau, Québec (QC) G2C 1A3 |2012-06-25|2012-08-10|Lundi|09:45:00|11:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine intérieure|Arrondissement des Rivières|3705, Av Chauveau, Québec (QC) G2C 1A3 |2012-06-25|2012-08-10|Mardi|09:45:00|11:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine intérieure|Arrondissement des Rivières|3705, Av Chauveau, Québec (QC) G2C 1A3 |2012-06-25|2012-08-10|Mercredi|09:45:00|11:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC des Rivières|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine intérieure|Arrondissement des Rivières|3705, Av Chauveau, Québec (QC) G2C 1A3 |2012-06-25|2012-08-10|Vendredi|09:45:00|11:30:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Jeudi|10:00:00|12:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Lundi|10:00:00|12:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Mardi|10:00:00|12:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Mercredi|10:00:00|12:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Vendredi|10:00:00|12:00:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Jeudi|10:00:00|10:55:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Jeudi|11:00:00|11:45:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Lundi|10:00:00|10:55:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Lundi|11:00:00|11:45:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Mardi|10:00:00|10:55:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Mardi|11:00:00|11:45:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Mercredi|10:00:00|10:55:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Mercredi|11:00:00|11:45:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Vendredi|10:00:00|10:55:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|DCLVC de La Cité-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-06-25|2012-08-17|Vendredi|11:00:00|11:45:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|Centre communautaire Jean-Guy Drolet (Réservation)|Centre communautaire Ferland|C. c. Ferland piscine intérieure|Arrondissement de La Cité-Limoilou|1600, 8e Av, Québec (QC) G1J 3N5 |2012-06-25|2012-08-10|Jeudi|10:00:00|11:50:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|Centre communautaire Jean-Guy Drolet (Réservation)|Centre communautaire Ferland|C. c. Ferland piscine intérieure|Arrondissement de La Cité-Limoilou|1600, 8e Av, Québec (QC) G1J 3N5 |2012-06-25|2012-08-10|Lundi|10:00:00|11:50:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|Centre communautaire Jean-Guy Drolet (Réservation)|Centre communautaire Ferland|C. c. Ferland piscine intérieure|Arrondissement de La Cité-Limoilou|1600, 8e Av, Québec (QC) G1J 3N5 |2012-06-25|2012-08-10|Mardi|10:00:00|11:50:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|Centre communautaire Jean-Guy Drolet (Réservation)|Centre communautaire Ferland|C. c. Ferland piscine intérieure|Arrondissement de La Cité-Limoilou|1600, 8e Av, Québec (QC) G1J 3N5 |2012-06-25|2012-08-10|Mercredi|11:00:00|11:50:00
E2012|Bain animé - PVE|Bain animé - PVE|Activités aquatiques|Centre communautaire Jean-Guy Drolet (Réservation)|Centre communautaire Ferland|C. c. Ferland piscine intérieure|Arrondissement de La Cité-Limoilou|1600, 8e Av, Québec (QC) G1J 3N5 |2012-06-25|2012-08-10|Vendredi|11:00:00|11:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Jeudi|18:30:00|19:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Lundi|18:30:00|19:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Mardi|18:30:00|19:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Samedi|13:30:00|14:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Dimanche|13:30:00|14:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-18|2012-08-26|Vendredi|18:30:00|19:50:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Jeudi|13:30:00|15:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Lundi|13:30:00|15:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Mardi|13:30:00|15:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Mercredi|13:30:00|15:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|Patro Laval inc.|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cité-Limoilou|155, Rue Bigaouette, Québec (QC) G1K 4L5 |2012-06-25|2012-08-17|Vendredi|13:30:00|15:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC des Rivières|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine intérieure|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-06-18|2012-09-02|Jeudi|19:00:00|20:25:00
